photo,Theta,sigma,n
199.jpg,0.13912997386524434,0.10271298505523101,170
2.jpg,-0.0705531178063684,0.09668371658000198,170
20.jpg,-0.33178645072856167,0.34187160395726285,170
200.jpg,1.608152330540409,1.485042131961834,170
201.jpg,1.4938377047303306,1.3774550392536113,170
202.jpg,0.029960653911286148,0.018971539177312764,170
203.jpg,-0.11606677785911897,0.13912634129879772,170
204.jpg,-0.47168310856815965,0.4734276350424931,170
205.jpg,-0.049896064038929044,0.08177646979180983,170
206.jpg,0.1761301612117662,0.1376443550212485,170
207.jpg,-0.5042638186369814,0.5041162824322396,170
208.jpg,0.09053378646797988,0.0581486564930389,170
209.jpg,-0.2823257490889818,0.29551528129261784,170
21.jpg,-0.2554350428099274,0.2701464820413652,170
210.jpg,-0.20354151149233402,0.22149280124460421,170
211.jpg,0.04323896432169375,0.015795863401117688,170
212.jpg,0.31457379141503383,0.26726738846836734,170
213.jpg,-0.03580459952399879,0.06490818297270748,170
214.jpg,-1.696453083543291,1.626542442528017,170
215.jpg,0.2266415066891098,0.18694155038816748,170
216.jpg,-0.178174352905835,0.19767134224166316,170
217.jpg,-0.6105980770842493,0.6043708569689361,170
218.jpg,-2.0415372952665876,1.9511181206560249,170
219.jpg,-0.11311643246562648,0.1374487630807934,170
22.jpg,0.20286366784110504,0.1631938122062808,170
220.jpg,-0.2509775182380818,0.26629186803434135,170
221.jpg,0.19261542355794398,0.1539122468989744,170
222.jpg,-0.2869440293141429,0.29970055241114507,170
223.jpg,0.7354135343996213,0.6639663958460901,170
224.jpg,-0.412696508904522,0.41789249318714194,170
225.jpg,0.3800164132612661,0.32931088093220284,170
226.jpg,-2.0235358605089315,1.934172468117031,170
227.jpg,0.10376670384508167,0.06965762514129512,170
228.jpg,-0.25743453689970924,0.2720031227650723,170
229.jpg,1.0085817950815894,0.9210914540414029,170
23.jpg,0.36928058627007393,0.3186517185257369,170
230.jpg,0.12414984485897278,0.08925242735955399,170
231.jpg,-1.1797846596786905,1.1407282050886238,170
232.jpg,-2.01303044553965,1.9242832795381413,170
233.jpg,1.6070327412194423,1.4838992031892904,170
234.jpg,0.4867786953970334,0.4300434442638105,170
235.jpg,-1.7462031246293217,1.6733300263915512,170
236.jpg,0.31641959389041996,0.26925493680308416,170
237.jpg,0.1740710845444183,0.1358407516965886,170
238.jpg,0.6569875235774495,0.5903189213836729,170
239.jpg,0.03006665687115877,0.013361656157091681,170
24.jpg,2.1499379388545226,1.994567158355975,170
240.jpg,0.21610204897494825,0.17575358368157987,170
241.jpg,0.2986873935236124,0.2522972140058643,170
242.jpg,0.7738472794622009,0.7001850910342479,170
243.jpg,-2.0060231781128977,1.917686733859444,170
244.jpg,-0.27082110071168214,0.28450256900587,170
245.jpg,-0.017282419068216558,0.048093975208662154,170
246.jpg,-0.3073466213735093,0.31894865463453903,170
247.jpg,-0.42184248087895343,0.4265113501118026,170
248.jpg,0.2552408696249679,0.2119445195324616,170
249.jpg,-0.4136741396834302,0.41886359072640533,170
25.jpg,0.5268004089764977,0.46714410628462244,170
250.jpg,-0.22116362022103264,0.23783239036772652,170
251.jpg,-0.22904961071025182,0.2453273838315753,170
252.jpg,-1.4815954346846423,1.424418959852433,170
253.jpg,1.5471223138775423,1.427632859397404,170
254.jpg,0.9525204093601883,0.868497567776471,170
255.jpg,-0.4180407550595121,0.4230407548881396,170
256.jpg,-0.5517528268514935,0.5487859865487004,170
257.jpg,-2.0311464286926135,1.941336865322427,170
258.jpg,0.21648905656073597,0.17618296804617206,170
