,POLISHword,Ciepło_M,Kompetencja_M,Valence_M,arousal_M,dominance_M,origin_M,significance_M,concretness_M,imegability_M,ageOfAquisition_M,AUTOMATICITYmean,NumberofLetters,Kazojć2011frequency,cond_val,cond_origin
92,kontekst,-0.04290749429567417,1.3828974397224096,-0.07585616625378205,-0.47327810278239185,0.5151702011732471,1.5418294462773707,0.4696238264812986,1.39914393324504,-2.435964912272503,1.5857979258811887,0.039487475064247775,0.5228715332011696,-0.6541654794782463,-1.0,1.0
93,obywatel,0.14761547762917485,0.5904186438063422,0.3491776022453586,-0.6311347932239445,0.49403035470469736,0.5442250850696124,0.538544061186783,0.28590839848057825,-0.8876892472851199,0.6041737460642276,-0.19337958919740006,0.5228715332011696,0.6439450906278649,0.0,-1.0
94,lunch,0.9530528191273931,0.757299433659368,0.8371793364480757,-0.5183800143371212,0.38833112236194617,0.24494377670728457,-0.05876463959407697,-0.5226521478220303,0.4489016440231492,0.6264833865146127,0.9547927225091307,-0.710516839489168,0.9021520336907849,0.0,0.0
95,żywopłot,0.42712797970161387,0.40124552420738907,0.3964035765230406,-0.8566443509975906,0.02895373239659419,0.31976410379786596,-0.47228604782697986,-0.9327915553668321,1.0809791479306239,0.16913575728171112,-0.911136941510294,0.5228715332011696,0.02421783895816909,0.0,1.0
96,fiord,-0.2642976833196862,0.35689346414943923,0.826028759188065,-0.7615381461973968,0.31326309612668235,-0.06808004071249033,-0.6307557031361885,-0.7231093415399772,0.02717180917381208,2.3186933483364114,-0.28916038683715245,-0.710516839489168,-0.9596408032928132,1.0,-1.0
97,luksus,0.9734586554416785,1.5799664154894002,1.5298269591874158,0.3611072609800998,1.699001603412054,0.9432668295527151,1.066932527262159,1.1530602887181591,-0.13455451342990393,0.09105201570536162,1.4289076708259043,-0.2993873819257222,0.20042396599162077,1.0,0.0
98,fort,-0.5403696664786677,-0.14582834434879016,0.3578517607861608,-0.18011567767665168,1.2339249811039519,1.3825181375742905,-0.2884987552790233,-0.726745329195513,0.44097050240292707,0.7157219483161547,-0.14489056039227574,-1.121646297052614,0.5798148717720321,1.0,1.0
99,cynamon,1.5433390899514305,0.9090255950617107,0.5538234907819817,-0.969399129884414,0.0500935788651448,-0.6279600393495044,-1.3452756874297753,-1.0499742432367754,0.9675293395369748,0.4145418022359511,1.0224379108422055,0.11174207563772375,-0.9101076822183513,-1.0,-1.0
100,margines,-0.819973266034655,0.1452233273027146,-0.5008899347529228,-0.9919500856617787,-1.6833738315559656,1.0679673747036855,-0.17363169743655013,-0.2179771593601777,0.22200202723585122,-0.1766636696992644,-0.4118795338130851,0.5228715332011696,-0.09096875086651843,-1.0,0.0
101,reumatyzm,-1.450386919087607,-1.189176365095219,-1.68153929169498,-0.2928704565634745,-1.7890730638987162,0.4943448670092244,-0.7709403982174101,0.25075359211959547,-1.009738749609484,1.6527268472323446,-1.4642710478798637,0.9340009907646155,-0.20889489700998992,-1.0,1.0
102,horda,-0.6980805959579509,-0.4877495121964026,-0.4694059519011345,0.646592764970139,0.9856442310903385,-0.03156612775790585,-0.34114615679015275,-0.09037823256846042,-0.7954446670881498,1.1730695775490572,-0.44360692303125315,-0.710516839489168,-0.1872874444900011,0.0,-1.0
103,jałmużna,-0.8067726051050123,-0.7215584631626748,-0.5795998918823929,0.06794483587435966,-1.366276134527714,-0.8274809115910563,0.21691629922785813,0.2273170545456068,-0.32903989924758853,1.0503665550719377,0.5118065334252759,0.5228715332011696,-1.0143971282652484,0.0,0.0
104,gorliwość,0.12187090506987398,0.1706929653158551,-0.0601141748278883,0.9699830669689453,0.5363100476417977,-0.9333491295151407,0.5155706496182878,1.5514814274759663,-1.4169011814829042,0.9388183528200097,1.0380022904586657,0.9340009907646155,-0.2212989324308117,0.0,1.0
105,rejs,0.5780538336471619,0.4364145586145711,1.0575672164105934,-0.38307427967293317,0.7054288193901989,-0.1291578587456247,-0.7939138097859048,-0.2765685032951494,0.4164874130535351,0.1579809370565176,1.1295926782016783,-1.121646297052614,0.4044110474419753,1.0,-1.0
106,łąka,1.4146162271549105,0.02084883153824281,1.482600984909734,-1.375316333876978,0.007813885928044518,-0.6529001483796978,-0.38039240155300186,-0.827327136283883,1.194428956324273,-1.0216982141057038,1.6055035164741978,-1.121646297052614,0.0381186371006577,1.0,0.0
107,inteligencja,1.0086284043347775,2.3108662011027596,1.7502148391499335,0.42876012831219434,1.9738196075032055,2.190272281062413,2.6980447486252763,1.9030294910857966,-1.528366445123309,0.6711026674153836,0.3807065666558651,2.1673893634549533,0.5164482900633437,1.0,1.0
108,smutek,-0.9046632774317012,-1.6092509427365722,-1.9176691630833913,0.6317187303084758,-2.254149686206819,-1.8999055998893966,2.123709459412911,1.8795929535118079,-0.19938297536913213,-0.9909655461383344,0.8099242660790053,-0.2993873819257222,1.208365505744757,-1.0,-1.0
109,nosze,-0.755217785056407,-0.15494624215806055,-0.878697728974381,-0.089911854567193,-1.154877669842213,0.020482795435538135,-0.9777011023338618,-0.7570175235619169,0.8054581846889044,0.012968274129012117,-1.0518149880436802,-0.710516839489168,0.2808552985421343,-1.0,0.0
110,toga,-0.41429922343562925,0.6928735255673585,0.002853790875688149,-1.2887942994658657,1.2127851346354013,1.8161706456095041,-1.0006745139023565,-0.8737219147466782,0.2868304891750794,1.4296304427284907,-0.6070329090040806,-1.121646297052614,-1.1022668431696347,-1.0,1.0
111,sherry,0.7195127680537088,-0.2435201065909659,0.2834718989024926,-0.35300633863644326,0.097071015461918,-0.6014280084663208,-1.3452756874297753,-0.5070277894393693,-1.0115395402189051,1.9605088256907366,0.10354088348583172,-0.2993873819257222,-0.18494114518522184,0.0,-1.0
112,jazda,0.5805227245341322,0.8954656444735685,0.5695654822078762,0.248352482093277,0.5997295870474476,0.6938657392507752,-0.035791228025582336,-0.05392139634225716,-0.15076162891471062,-0.6563209393825519,0.0730107542381608,-0.710516839489168,0.9833373137376583,0.0,0.0
113,szejk,-0.4295358071952179,0.08249125997720672,0.03433777372747637,-0.33797236811820386,1.8681203751604554,0.8435063934319391,-1.36824909899827,-0.5460886853960191,0.07613798787258738,1.1730695775490572,-0.5729109998449188,-0.710516839489168,0.15133675177701214,0.0,1.0
114,gromada,0.5075140940194411,0.29624497086412854,0.23898366226410017,-0.089911854567193,0.0500935788651448,0.09530312252612065,-1.0006745139023565,-0.10079447149023453,-0.24271220248157363,0.31414842020921663,0.132873752763006,0.11174207563772375,0.6815083618155013,1.0,-1.0
115,fundusz,-0.10425782966098483,0.9829999683595377,0.49085552507840524,-0.90174626255232,0.93796713054425,1.5168893372471761,-0.05876463959407697,0.40309108635052165,-1.447330867699274,1.1730695775490572,-0.19876725906463633,0.11174207563772375,-0.013093659629368074,1.0,0.0
116,śledź,-1.042151554218648,-1.3036850664090862,-0.07585616625378205,-0.6987876605560385,-0.8589198192825109,0.5691651940998058,-0.9547276907653671,-0.7687357923489113,0.9189079930825533,-0.7678691416344794,-1.1350245559932153,-0.710516839489168,-0.5942379236478607,1.0,1.0
117,komar,-1.3170668111912127,-1.5022241898801445,-2.012121111638756,0.3611072609800998,-1.1760175163107627,-0.1291578587456247,-0.40336581312149644,-1.2023117374677017,1.2126206165623252,-1.01327518658872,-1.1883026246803274,-0.710516839489168,-0.44730746449747366,-1.0,-1.0
118,wypukłość,0.4516466202342879,-0.14786358939550287,-0.12308214053146405,-0.5634819258918505,0.3037717364877465,0.07036301349592611,-1.0466213370393451,0.039824753953697584,-0.08593316697548313,0.6822574876405771,-0.1820056194776796,0.9340009907646155,-0.3236393106197364,-1.0,0.0
119,plaster,-0.002911461926755857,0.3775473934957386,-0.3434700204939816,-0.834093395220226,-0.3938431969744077,1.0180871566432976,-0.6790467519434316,-1.0499742432367754,0.9837364550217815,-1.1248233888406474,-0.27120148727969906,0.11174207563772375,0.017918314394597193,-1.0,1.0
120,piedestał,-0.02238043006400381,0.7251914078024384,0.30129571165826635,0.16378639792815938,1.7201414498806047,0.8630247396294787,-0.44321764951582304,0.6843295372383859,-0.7504249018525712,1.8312039708354286,0.08079294404639083,0.9340009907646155,-0.7219150915444903,0.0,-1.0
121,zarodek,0.190339208757355,-0.4986909895675283,0.16027370513462927,-0.45072714700502714,-0.6686612010655602,-0.004457313594655296,0.10204924138538547,-0.39375119116509283,-0.11834739794509652,1.4742497236292618,0.6638585496783831,0.11174207563772375,-0.8395310219482691,0.0,0.0
122,płyta,0.6068448996829107,0.02987726802677452,0.47511353365251147,-0.7889914836654972,0.007813885928044518,0.1950635586468966,-0.3344455784160126,-0.8859184802188547,0.7244226072648687,-0.6117016584817809,-0.6124205788713166,-0.710516839489168,0.4806357549808599,0.0,1.0
123,kilogram,-0.3762077640366601,-0.2736649932256944,-0.28050205479040513,-0.5183800143371212,-0.16130488582035662,0.9682069385829096,-0.29328488268913017,0.142658541268136,-0.6230832801862277,-0.5322520205513244,-0.3897302243588924,0.5228715332011696,-0.4918229770660573,1.0,-1.0
124,parada,0.6578483871140411,0.45888366393026964,0.4278875593748288,0.11488764177826766,0.3671912758933965,-0.25385840389659514,-1.023647925470851,-0.0656396651292515,0.270623373690272,-0.04280582699695139,1.361861112478078,-0.2993873819257222,-0.26310674376261106,1.0,0.0
125,puszka,-0.23095233219525116,-0.8321827539302449,0.23898366226410017,-0.8115424394428619,-0.2670041181631069,0.8933866114923271,-0.6790467519434316,-1.0616925120237697,1.0323578014762032,-0.756714321409287,-0.9518437805071888,-0.2993873819257222,0.0441793986549737,1.0,1.0
126,krowa,1.0960271417335257,0.23516952839569308,-0.012888200550205613,-1.172357731880696,-0.7320807404712101,-0.0792776406852367,-1.1385149833133237,-1.038255974449781,1.3240858802027293,-1.571016197848357,0.3370065777327283,-0.710516839489168,0.47671836648369836,-1.0,-1.0
127,waga,-0.5401323893122235,0.13675412347023824,-0.29624404621629963,-0.31542141234083915,-0.2247244252260066,0.6439855211903872,0.17096947609086885,-0.2765685032951494,0.708215491780062,-0.8682625236612144,-0.512449371334825,-1.121646297052614,0.15863951006218346,-1.0,0.0
128,szkorbut,-1.6294167782627675,-1.458805628883623,-1.9452176480787062,0.8215226081012915,-2.005419152225793,0.8480872297844307,-0.6560733403749369,-0.025276739307381547,-1.638439771124288,1.8646684315110071,-1.5396984260211686,0.5228715332011696,-1.225119134378598,-1.0,1.0
129,spowiedź,-0.9419929076426914,-0.7234471705660274,-0.737019806141334,0.5415149071990172,-0.9223393586881609,-1.0519418928628017,0.6074642958922664,0.8718218378302949,0.5785585679016056,-0.2435925910504204,0.6608653997521406,0.5228715332011696,0.04867903207299299,0.0,-1.0
130,pośpiech,-0.695893864029496,-0.9030092815558217,-0.9574076861038516,1.2405945362973214,-0.4995424293171589,-0.8773611296514443,0.883145234714202,1.147081580153368,-0.4262825921564309,0.012968274129012117,0.5106092734547792,0.5228715332011696,0.45803635039396534,0.0,0.0
131,protest,-0.32287972087810235,-0.162501071771459,-0.7826394547633138,1.0150849785236746,0.5997295870474476,0.07036301349592611,1.066932527262159,0.7429208811733573,0.2382091427206579,0.47031590336191464,1.5929322867839808,0.11174207563772375,0.35299151989245864,0.0,1.0
132,maniak,-0.8923470388926998,-0.9880011147065139,-0.6268258661600756,1.060186890078404,-0.35156350403730746,-1.6006242915270694,0.7912515884402235,0.9772862569132442,-0.8476675947614135,1.262308139350599,0.8626037047808692,-0.2993873819257222,-0.20644922466944912,1.0,-1.0
133,bilard,0.4325032201260855,0.6792328609876203,0.7742113707444993,-0.089911854567193,0.5151702011732471,0.22000366767709004,-0.5412062825324637,-0.7101444484139399,1.1782218408394662,-0.08742510789772238,-0.5345986807890178,-0.2993873819257222,-0.24967694187185285,1.0,0.0
134,talon,0.15135894863907473,-0.3501126738374308,0.8214373450221812,-0.5183800143371212,0.02895373239659419,0.7188058482809697,-1.0695947486078399,-0.7452992547749229,-0.4100754766716235,1.0043813778170814,-0.9452588506694558,-0.710516839489168,-0.9293581945839938,1.0,1.0
