,POLISHword,Ciepło_M,Kompetencja_M,Valence_M,arousal_M,dominance_M,origin_M,significance_M,concretness_M,imegability_M,ageOfAquisition_M,AUTOMATICITYmean,NumberofLetters,Kazojć2011frequency,cond_arousal,cond_origin
22,obóz,-0.14562746314155905,0.06909353258399106,-0.07585616625378205,0.0453938800969945,-0.16130488582035662,0.1451833405865086,-0.0128178164570877,-0.4874973414610473,0.3030376046598861,-0.2435925910504204,-0.5166397812315642,-1.121646297052614,1.1932345229578816,0.0,0.0
23,patent,0.012094264503142205,1.4949745823387082,0.6482754393373463,-0.5183800143371212,1.3396242134467022,2.604074498236859,0.6993579421662449,0.6374564620904085,-1.4797450986688883,1.5188690045300326,-0.7363369858177462,-0.2993873819257222,-0.18494114518522184,0.0,1.0
24,fascynacja,-0.9538844483010352,1.1261184000443227,1.4353750106320513,1.8177149147629414,0.6420092799845479,-2.5982286527348277,2.0088424015704387,1.9381842974467793,-1.0259458650942908,0.8830442516940461,2.403477286810384,1.3451304483280615,-0.28534347951882394,1.0,-1.0
25,wódka,-1.0711652788489747,-1.67372750581641,0.3964035765230406,2.007327032727719,-0.6475213545970094,-0.503259494198535,0.4007035917758152,-1.14372039353273,1.3078787647179226,0.4591610831367221,1.2858351043515244,-0.710516839489168,0.3042062348602975,1.0,0.0
26,piwo,0.19290685527980156,-1.3842725608670938,1.1362771735400634,0.789575420750028,0.13465296473934538,-1.0270017838326082,0.0561024182483962,-1.0148194368757923,1.3727072266571507,0.04643273480459061,1.2618899049415864,-1.121646297052614,1.2733944781039002,1.0,1.0
27,fanatyzm,1.4997966113626071,-1.530796942905163,-1.5556033602878272,1.7716925560336283,-0.5418221222542592,-2.947390179157543,0.3777301802073206,2.278014092269615,-1.0907743270335188,2.2662419596179464,-0.06108236245749256,0.5228715332011696,-0.48344046609367797,-1.0,-1.0
28,agonia,-0.8711340365032748,-1.1833148593606924,-2.533534419480108,1.8177149147629414,-2.507827843829421,-0.9656906824667106,0.7912515884402235,1.0992519116350206,-0.6130167488292106,2.232777498942368,0.9015146538220185,-0.2993873819257222,-0.40990251910337716,-1.0,0.0
29,chirurgia,-0.32639585559185,1.7924459983661307,-0.5008899347529228,1.1503907131878626,0.9802468234813502,2.4646134803945476,0.44665041491280444,-0.194540621786189,0.2868304891750794,0.7603412292169256,-0.13531248062830029,0.9340009907646155,-0.7922525873311633,-1.0,1.0
30,gniew,-0.8821674247429744,-1.2583872212683298,-2.0750890773423323,2.7289576176033883,0.02895373239659419,-2.4485879985536636,1.4574805239265674,1.6686641153459096,-0.15076162891471062,-0.6451661191573594,1.3217529034664315,-0.710516839489168,1.494251683671103,0.0,-1.0
31,wykusz,-0.05595734612680304,-0.1152833866877374,-0.04774546727896777,-0.8393995024619575,0.10294319503651993,-0.21229155551292983,-0.6858766851124483,-0.04317964995418098,-0.9301124865754296,2.6936110094956427,-0.8853958521446106,-0.2993873819257222,-1.3198724520798153,0.0,0.0
32,przemyt,-1.2315580523335234,-1.499975728685684,-1.0990856089368983,0.6993715976405693,-0.2247244252260066,1.4670091191867882,0.3538190783707266,0.2741901296935842,-0.7990462483069927,0.7994969247013024,-0.9045520116725612,0.11174207563772375,-0.2910545744996902,0.0,1.0
33,LOL,0.3782488834139078,-1.3301419597972637,0.9316312850034404,1.195492624742592,-0.6790154115807713,-1.5507440734666813,-0.38039240155300186,1.8588196588439574,-1.40036330853922,0.2806839595336381,0.519588723233506,-1.5327757546160599,-2.9927364240520893,1.0,-1.0
34,lody,0.26530495218598993,-0.22671712348531364,1.403891027780263,-0.7889914836654972,-0.013325960540506096,-0.8274809115910563,-0.5412062825324637,-1.108565587171747,1.0809791479306239,-1.002120366363527,1.6138843362676762,-1.121646297052614,0.5453774114864464,1.0,0.0
35,lodówka,-0.9970985522398661,-0.21160746425852198,0.7269853964668166,-0.5183800143371212,0.2826318900191959,0.36964432185825397,-0.5182328709639691,-1.038255974449781,1.2754645337483077,-1.515242096722393,0.9410242328484161,0.11174207563772375,-0.1465941469666863,1.0,1.0
36,świerzb,-1.7454687578982913,1.153927988362598,-1.9806371287869677,1.3759002709615094,-1.7045136780245158,0.17012344961670206,-0.5412062825324637,-0.5192343194258258,-0.9611174031550624,1.7531202292590802,-0.7632753351539265,0.11174207563772375,-0.8915448370562847,-1.0,-1.0
37,zmęczenie,1.6750173245978695,-1.2731912806234917,-1.4296674288806746,-0.5409309701144859,-2.2330098397382687,-0.7526605845004738,1.1128793503991483,1.188215095079142,0.1085522188422015,-0.7790239618596724,0.042480624990489865,0.9340009907646155,0.9690498687158398,-1.0,0.0
38,wyzyskiwanie,-0.17051388328222097,-1.4028422050848937,-1.6972812831208741,1.466104094070968,-0.35156350403730746,0.9432668295527151,0.9061186462826971,1.2936795141620911,-1.6904375999713794,1.4742497236292618,-0.7147863063488019,2.1673893634549533,-1.5203029453928756,-1.0,1.0
39,zachcianki,0.3053363479787546,-0.30018132869142733,-0.12308214053146405,0.47386203986692366,0.0923732718022451,-2.0744863631007546,1.227746408241621,1.5163266211149835,-1.2042241354271686,0.7380315887665406,1.9131993288919023,1.3451304483280615,-0.16428792100102035,0.0,-1.0
