POLISHword,Ciepło_M,Kompetencja_M,Valence_M,arousal_M,dominance_M,origin_M,significance_M,concretness_M,imegability_M,ageOfAquisition_M,AUTOMATICITYmean,NumberofLetters,Kazojć2011frequency
opisywanie,0.5646512831178974,0.8943356485912243,0.23898366226410017,-1.0145010414391433,0.5363100476417977,1.4919492282169828,-0.26552534371052866,0.7780756875343406,-1.0259458650942908,-0.2547474112756139,0.75006126755416,1.3451304483280615,-0.9392576255752104
wentylator,-1.5791097818841269,0.09260933535228762,0.23898366226410017,-0.8115424394428619,0.34605142942484685,0.8933866114923271,-1.3912225105667646,-0.897636749005849,0.7568368382344829,0.11336165615574662,-1.2966546520102973,1.3451304483280615,-0.329789730487615
druk,-0.09328016560430771,0.3398950975193006,0.25472565368999395,-1.3527653780996134,0.2826318900191959,1.342308574035819,-0.6330999288064423,-0.6515531044789681,0.384073182083921,-0.32167633262676987,-1.2020711143410416,-1.121646297052614,0.22439781194183012
młyn,0.28553283062544327,0.3046392259901259,0.25472565368999395,-0.38307427967293317,0.11351311827079477,-0.10421774971543124,-0.5641796941009584,-0.9327915553668321,1.0971862634154312,-0.5893920180313958,-1.304436841818527,-1.121646297052614,0.3265529452835696
słód,0.16900799149393197,-0.2845506467326802,0.25472565368999395,-1.6008258916506242,-0.4201601487005588,0.8735363206315594,-0.6560733403749369,-0.384962489574847,-1.5114546724435116,1.1557440057099468,-0.676473987292901,-1.121646297052614,-1.7013194715777331
detal,-0.15764159700257072,1.1762878469764373,0.25472565368999395,-1.1498067761033313,0.3671912758933965,1.2176080288848494,-0.10471146273106623,0.18044397939762943,-1.2204312509119752,0.5260900044878781,-0.0024166239031440276,-0.710516839489168,-0.6541654794782463
punkt,-0.191845100545644,0.8017817494003017,0.25472565368999395,-0.47327810278239185,0.5151702011732471,1.3921887920962068,0.1250226529538796,0.039824753953697584,-0.32903989924758853,-0.6228564787069739,-0.68844658699787,-0.710516839489168,1.5367744799215155
robot,-1.2680394166744728,0.924873369825445,0.25472565368999395,-0.4281761912276625,-0.4149830434429584,1.7164102094887281,-0.5641796941009584,-0.5343704166090246,0.8054581846889044,-0.6117016584817809,-1.0524136180289287,-0.710516839489168,0.8860062885876334
kwarta,-0.20545294604127604,0.3543534783311425,0.25472565368999395,-1.0126601470899756,-0.22736690603457577,0.746290866395876,-0.7479669866489155,0.3115888598648411,-1.4696156514908836,1.89221400798544,-1.0583999178814132,-0.2993873819257222,-1.5853507831656002
stawka,0.02324467352720361,0.7365236522225309,0.25472565368999395,0.4964129956442878,0.7477085123272991,0.9682069385829096,0.5155706496182878,0.28590839848057825,-1.4311237522144666,0.7826508696673117,0.03649432513800526,-0.2993873819257222,-0.02500230143036445
budynek,0.2503967430763935,1.0840458144386922,0.25472565368999395,-0.9468481741070494,0.47289050823614676,0.9183267205225216,0.10204924138538547,-1.1202838559587414,0.675801260810448,-0.8905721641115995,-1.0613930678076555,0.11174207563772375,1.283483421991591
parasol,0.12945635948466638,0.2120026247782569,0.25472565368999395,-1.3302144223222487,-0.11902519288325634,0.8185662844017457,-0.7020201635119262,-0.9679463617278151,1.0809791479306239,-1.169442669741418,1.2463255253251266,0.11174207563772375,0.46746130012904336
tymianek,1.024769842685454,0.12427617666132865,0.25472565368999395,-1.4655201569864362,-0.2458642716945572,0.22000366767709004,-1.3452756874297753,-1.038255974449781,0.17073462111044005,1.329237060701756,0.09875184360384422,0.5228715332011696,-1.4624984919566368
koncentrat,0.376098559092996,-0.2982274934465834,0.25472565368999395,-0.969399129884414,0.13465296473934538,0.5442250850696124,-0.9777011023338618,-0.827327136283883,0.4489016440231492,0.4591610831367221,-1.3738779201073474,1.3451304483280615,-1.062776631966409
niedźwiedzie,0.4663753178685575,0.38805713630469285,0.25472565368999395,0.4513110840895585,0.5785897405788979,-0.004457313594655296,-0.7249935750804208,-0.7804540611359057,1.0485649169610098,-1.0355848270391055,0.108928553353068,2.1673893634549533,0.4806357549808599
obserwowanie,-0.45263643418556093,1.0558501110601322,0.25472565368999395,-0.47327810278239185,0.6842889729216481,1.5667695553075642,0.72233135373474,0.7644442320066117,-0.5559395160348866,-0.6340112989321665,-0.19337958919740006,2.1673893634549533,-0.18964438464434719
kos,0.45068575459179244,0.34241337405709643,0.25907982153120096,-1.0356713264546267,0.09755037705984551,0.5670868516806316,-1.5979832146832165,-1.059697913081302,0.09164044616240423,0.7878722748791266,-0.27838504710268036,-1.5327757546160599,0.10789636652427648
fryz,0.04764629327551581,-0.528780052338117,0.2614722214439495,-0.225217589231381,0.10294319503651993,0.28820723114741664,-0.38039240155300186,-0.7101444484139399,0.18727249405412413,0.7157219483161547,-0.12393851090857984,-1.121646297052614,-1.191578180117079
woń,0.057509473671611355,-0.32948885736408284,0.2704676451158884,-0.8115424394428619,-0.013325960540506096,-0.6529001483796978,0.6304377074607616,0.13357090424965207,-0.7018035553981504,1.083831015747515,0.85841329488413,-1.5327757546160599,1.1343899312792727
kask,0.1770378462683771,1.100718541861361,0.2704676451158884,-0.7213386163334031,0.6420092799845479,1.242548137915043,-0.40336581312149644,-1.0148194368757923,1.2268431872938876,-0.5336179169054324,-1.2535532930724087,-1.121646297052614,0.03198636048587588
kura,0.8077798739713217,-0.03532810661264262,0.2704676451158884,-0.9242972183296847,-1.0068987445623614,-0.004457313594655296,-1.2304086295873022,-1.0968473183847527,1.2106360718090796,-1.6602547596498989,-1.2774984924823467,-1.121646297052614,0.22546169033438604
lupa,0.15123197710774253,0.6865054699545344,0.2704676451158884,-1.037051997216508,0.6208694335159982,1.1677278108244615,-0.9777011023338618,-1.0265377056627867,1.0971862634154312,-0.5782371978062034,-0.973394459976133,-1.121646297052614,-0.9392576255752104
chata,0.863726953732233,0.3799626760046292,0.2704676451158884,-0.9468481741070494,-0.11902519288325634,-0.004457313594655296,-0.1506582858680555,-0.9796646305148093,1.0161506859913956,-0.6005468382565884,-0.11376180115935605,-0.710516839489168,0.3454533704596337
model,0.13878876703741383,0.9514004406496651,0.2704676451158884,-0.4281761912276625,0.3892119492981331,0.7437459573111632,-0.12768487429956088,0.039824753953697584,0.1733806807814297,-0.2547474112756139,-0.7572890353014419,-0.710516839489168,0.84475548484474
sójka,0.4491947561810183,0.3455612197293468,0.2704676451158884,-0.9242972183296847,-0.3092838111002072,-0.2289182948664006,-0.912062783566731,-0.9093550177928433,0.3030376046598861,0.12451647638094011,-0.811764363959051,-0.710516839489168,-0.8395310219482691
tenor,0.19111690938674877,0.9388851597241803,0.2704676451158884,-0.7438895721107678,0.26149204355064626,0.6699435938544644,-1.6898768609571944,0.039824753953697584,-0.4100754766716235,1.1865008916977804,-0.44181103307550773,-0.710516839489168,0.05756308453227803
torba,0.5037049480795428,0.12835986834424654,0.2704676451158884,-0.969399129884414,0.19807250414499536,0.22000366767709004,-0.40336581312149644,-1.0499742432367754,0.9675293395369748,-1.3813842540200805,-0.2478549178550094,-0.710516839489168,0.22012038521711658
cesarz,1.707001015507,0.562762571114447,0.2704676451158884,0.22580152631591183,2.840553312713761,1.7164102094887281,-0.7020201635119262,-0.28828677208214376,0.4002802975687284,0.39223216178556514,-1.1912957746065695,-0.2993873819257222,1.2327972077966438
osłona,0.08612732441833822,0.3046392259901259,0.2704676451158884,-1.375316333876978,0.15579281120789507,0.9432668295527151,-0.31147216684751794,-0.31172330965613243,-0.08593316697548313,0.1802905775069036,-0.31310558624709045,-0.2993873819257222,-0.019865148433039003
paleta,0.12370980310981936,0.19986093432815877,0.2704676451158884,-0.33797236811820386,-0.09788534641470667,0.6439855211903872,-1.184461806450313,-0.6632713732659624,0.3030376046598861,0.7157219483161547,-0.8943753019233376,-0.2993873819257222,-1.0887672682488627
stacja,-0.24792555883496578,0.4266453823903506,0.2704676451158884,-1.1498067761033313,0.007813885928044518,1.142787701794267,-0.5641796941009584,-0.6632713732659624,0.3030376046598861,-0.6005468382565884,-1.0338560884862267,-0.2993873819257222,0.6181371336728492
szachy,-0.06385779696510546,1.3593923723126002,0.2704676451158884,-1.104704864548602,1.4030437528523532,2.065571735911444,-0.6330999288064423,-0.8390454050708773,1.1782218408394662,-0.16550884947407188,-0.42504939348855125,-0.2993873819257222,0.4021465366117367
żłobek,0.7811865792397301,0.2521751314526573,0.2704676451158884,-0.8791953067749554,-0.9646190516252612,-0.7526605845004738,-0.3574189899845072,-1.038255974449781,0.46510875950795666,-0.5113082764550464,0.27594631923738605,-0.2993873819257222,-1.0260763706304845
szczegół,-0.24230163368797483,1.2785175491421163,0.2704676451158884,-0.5409309701144859,0.7265686658587485,0.8684465024621336,0.9520654694196864,0.7077660748123746,-1.3662952902752383,-0.2324377708252279,-0.5369932007300116,0.5228715332011696,0.7566733595833373
obmyślanie,0.007246260579636439,0.7017174729322478,0.2704676451158884,-0.18011567767665168,0.7054288193901989,1.8411107546396985,1.0899059388306531,1.5631996962629608,-1.3176739438208176,0.4480062629115296,-0.3831452945211594,1.3451304483280615,-1.410484676848621
przekształcanie,-0.0050130596866952756,1.0577341664748023,0.2704676451158884,0.0002919685422656653,0.7899882052643994,1.4670091191867882,1.1817995851046317,0.9772862569132442,-1.0259458650942908,1.1730695775490572,-0.5806931896531486,3.400777736145291,-1.0756094917049461
wymiana,-0.8161641200947616,0.021333115487818795,0.27753547800097994,-0.33797236811820386,-0.03446580700905577,0.44446464894883647,0.7453047653032342,0.5437103117944538,-0.4100754766716235,-0.5893920180313958,0.26157919959142306,0.11174207563772375,0.47671836648369836
mim,0.06000088391928738,-0.23194739014074123,0.27753547800098766,-1.0577237066790885,-0.2247244252260066,-0.25385840389659514,-1.1699276072947349,-0.6109131510262001,0.6595941453256412,1.1842243977742497,-0.7339424658767523,-1.5327757546160599,-0.45907485959182903
zdumienie,0.6845737052946538,-0.04467010022060826,0.27753547800098766,0.7444735091952986,-0.43612288991150805,-1.525803964436487,0.8601718231457078,1.7741285344288584,-0.7504249018525712,0.4145418022359511,0.8769708244268317,0.9340009907646155,0.9690498687158398
sherry,0.7195127680537088,-0.2435201065909659,0.2834718989024926,-0.35300633863644326,0.097071015461918,-0.6014280084663208,-1.3452756874297753,-0.5070277894393693,-1.0115395402189051,1.9605088256907366,0.10354088348583172,-0.2993873819257222,-0.18494114518522184
tembr,0.30083720786115764,0.5822589056006284,0.2857841773140555,0.08218754478638109,0.5619003881037274,-0.03414791958297691,-0.21192071671737078,0.5671468493684425,-2.2090652954852046,1.7559089343153778,-0.6034411290925897,-0.710516839489168,-1.050253028061619
but,-0.04074897826306546,-0.1555364632216089,0.28620963654178216,-1.1498067761033313,0.0923732718022451,0.5442250850696124,0.1250226529538796,-1.0265377056627867,1.0971862634154312,-1.5375517371727785,-0.4992795116593592,-1.5327757546160599,0.6580046787914846
łoś,0.8527179448226059,-0.30604283442595953,0.28620963654178216,-0.969399129884414,0.0923732718022451,-0.17903807680601264,-0.5182328709639691,-1.0291683374312972,1.113393378900238,-0.6005468382565884,-0.15566590012674786,-1.5327757546160599,-0.2881911820590964
cent,-0.20670076971124088,0.14541916101965408,0.28620963654178216,-1.0145010414391433,-0.6475213545970094,1.2924283559754308,-0.9777011023338618,-0.8390454050708773,0.270623373690272,1.0392117348467442,-1.2517574031166632,-1.121646297052614,-0.6777924759239536
dach,0.14773411621239943,0.7160384411554388,0.28620963654178216,-0.5860328816692152,0.6420092799845479,1.242548137915043,-0.1506582858680555,-1.0616925120237697,1.2268431872938876,-1.3702294337948875,-0.7435205456407274,-1.121646297052614,1.3286457933706342
mila,0.11192723418717757,0.5195921161807655,0.28620963654178216,-1.2625615549901548,0.38833112236194617,0.9183267205225216,-1.1385149833133237,0.25075359211959547,-1.528366445123309,0.7157219483161547,-1.104494426745544,-1.121646297052614,0.46945888521470025
plac,0.08660346766082674,-0.04917862757053616,0.28620963654178216,-0.7889914836654972,0.02895373239659419,0.7188058482809697,-0.4493126362584857,-0.862481942644866,0.6595941453256412,-0.9351914450123704,-0.524421971039794,-1.121646297052614,1.1682081351676794
chili,1.3006045486779916,-0.29592475905087867,0.28620963654178216,0.6768206418632051,0.38833112236194617,-0.4284391671079525,-1.1385149833133237,-0.827327136283883,0.8487874118013459,0.3364580606596016,0.24421893001921802,-0.710516839489168,-2.9927364240520893
ikona,0.5780538336471619,0.7899044877803343,0.28620963654178216,-1.037051997216508,0.9591069770127996,0.6938657392507752,-0.24255193214203402,0.06326129152768627,-0.11834739794509652,0.9165087123696246,0.1149148532055526,-0.710516839489168,-0.7219150915444903
masło,0.4623122288659996,-0.18400327913265524,0.28620963654178216,-1.2174596434354252,-0.7109408940026595,0.6439855211903872,-1.643930037820205,-0.9679463617278151,1.2430503027786943,-1.169442669741418,-0.35022064533249475,-0.710516839489168,0.3789415922962405
mebel,0.6009651410782495,0.20180960069669662,0.28620963654178216,-1.104704864548602,0.07123342533369448,0.3447042128280605,-0.4952594593954745,-1.0265377056627867,0.7568368382344829,-0.7455595011840939,-0.5639315500661919,-0.710516839489168,-0.028455499605459265
miedź,0.19246086208731605,0.5419867896776147,0.28620963654178216,-1.037051997216508,0.26149204355064626,0.39458443088844847,-0.9547276907653671,-0.8859184802188547,0.1409664498118156,0.5930189258390351,-0.0515042826935171,-0.710516839489168,-0.2881911820590964
nurek,-0.5558520015892185,1.2402601945092153,0.28620963654178216,-0.4958290585597565,0.07123342533369448,0.4943448670092244,-1.1385149833133237,-0.862481942644866,0.9027008775977466,-0.2659022315008064,-0.6806643971896402,-0.710516839489168,-0.3852339502173665
ogień,1.733297257478291,0.7432390563233252,0.28620963654178216,0.924881155414216,1.529882831663653,-0.9771215657722202,1.5953209933375352,-0.42890599752607583,1.3078787647179226,-0.8571077034360214,-0.08861934177892097,-0.710516839489168,1.8484353209812001
siano,0.7507740347328618,-0.3104013899721503,0.28620963654178216,-1.1272558203259666,-0.8084430430208672,0.4917999579245116,-1.2763554527242915,-1.038255974449781,0.9351151085673608,-0.7232498607337084,-0.6136178388418135,-0.710516839489168,0.3203921095582834
szyja,0.7893908935718186,0.588395028731325,0.28620963654178216,-1.0596029529938726,0.15579281120789507,-0.05433753165504327,-0.6330999288064423,-0.9327915553668321,1.1458076098698513,-1.3813842540200805,0.09635732366285045,-0.710516839489168,0.3813092702560045
wąwóz,-0.060625794349433305,-0.4042556194000907,0.28620963654178216,-0.3605233238955685,-0.4149830434429584,-0.2289182948664006,-0.5182328709639691,-0.957423834653779,0.4684163340966917,0.42569662246114365,-0.6591137177206957,-0.710516839489168,0.35960152204423546
czapka,0.908353451387061,0.3668091780170198,0.28620963654178216,-1.0145010414391433,0.19807250414499536,0.5442250850696124,-1.0925681601763344,-1.1320021247457357,1.194428956324273,-1.7718029619018258,-0.8464849031034614,-0.2993873819257222,0.22439781194183012
łodyga,0.5473636207752894,-0.06320902542398128,0.28620963654178216,-1.2625615549901548,-0.2670041181631069,0.045422904465732675,-0.587153105669453,-0.8390454050708773,0.708215491780062,-0.6340112989321665,-0.775846564844144,-0.2993873819257222,-0.6962454586158345
silnik,-0.2771699695993365,1.2824949994619779,0.28620963654178216,0.09049579165172383,1.0225265164184505,1.0180871566432976,-0.2884987552790233,-0.8390454050708773,0.8216653001737111,-0.1989733101496494,-1.0176930788845187,-0.2993873819257222,1.2725448249229203
skuter,0.023875435328006595,0.22489380229318073,0.28620963654178216,0.06794483587435966,-0.20358457875745692,0.31976410379786596,-1.0006745139023565,-1.0499742432367754,0.999943570506589,0.014106521090766615,-0.32447955596681133,-0.2993873819257222,-0.5267742562453784
kotwica,-0.6265605971898852,0.520791295484478,0.28620963654178216,-0.8566443509975906,0.4094709688304968,0.5192849760394178,-0.2884987552790233,-1.0968473183847527,0.9351151085673608,-0.3328311528519624,-0.32926859584879886,0.11174207563772375,-0.35190814992839914
okładka,0.3868501806975436,0.9526457422342894,0.28620963654178216,-1.1949086876580606,0.7054288193901989,0.7437459573111632,-0.26552534371052866,-0.6984261796269454,0.8540795311433251,-0.8347980629856359,-1.1356231859784636,0.11174207563772375,-0.6099085906588545
historia,0.1884248687465314,1.1566561212785433,0.28620963654178216,-0.8115424394428619,0.5574498941103473,2.1403920630020252,0.8142250000087186,1.3053977829490853,-0.9449102876702558,-0.7232498607337084,0.23164770032900048,0.5228715332011696,1.6758012121788675
szlachta,-0.4828638503537756,0.10677464087740297,0.28620963654178216,0.113046747429089,1.8469805286919057,0.8933866114923271,-1.0006745139023565,0.21559878575861247,0.3516589511143069,0.7714960494421191,-0.13052344074631278,0.5228715332011696,0.4890234694757572
dyscyplina,-0.255103193119932,1.7418556214907148,0.28620963654178216,-0.022258987235099,0.8111280517329491,1.1677278108244615,1.2507198198101162,1.2936795141620911,-1.3338810593056243,0.25837431908325215,-0.9799793898138661,1.3451304483280615,0.10119041008476504
platan,-0.07239028387047453,0.2209065311083315,0.2895829204187561,-1.0750325543152321,0.15579281120789507,-0.3256556874683679,-0.4685606297347957,-0.4920043679175851,-0.6943233482513155,1.3515467011521412,-0.937476660861226,-0.2993873819257222,-1.3198724520798153
kobierzec,-0.19287725621968194,-0.16656905694789834,0.29023665760422224,-0.35300633863644326,-0.010305982473573378,-0.1845803232571622,-0.3395507809867838,-0.1519287352880296,-1.5046791224916674,1.9980192369303513,-0.27120148727969906,0.9340009907646155,-0.35190814992839914
czara,-0.31449959981032705,-0.5572409190713367,0.30129571165826635,-0.33797236811820386,0.3249115829562962,-0.09352913155963231,-1.3105811475100118,-0.5192343194258258,-0.07733347304476801,1.329237060701756,-0.7692616350064111,-0.710516839489168,-0.2015921387248186
piedestał,-0.02238043006400381,0.7251914078024384,0.30129571165826635,0.16378639792815938,1.7201414498806047,0.8630247396294787,-0.44321764951582304,0.6843295372383859,-0.7504249018525712,1.8312039708354286,0.08079294404639083,0.9340009907646155,-0.7219150915444903
kurs,0.13778886622819103,1.106580047595888,0.3019516279676766,-0.5634819258918505,0.19807250414499536,1.4420690101565947,-0.10471146273106623,0.1687257106106351,-0.7828391328221853,0.06874237525497562,-0.7542958853751998,-1.121646297052614,1.1327233202948055
mini,0.8731921042495536,-0.6399393218036764,0.3019516279676766,-0.5860328816692152,-1.132012121621122,-0.6279600393495044,-0.1506582858680555,-0.2041065554898608,0.20381036699779959,-0.09857992812291488,-0.22690286837131352,-1.121646297052614,-0.23917750571880933
orka,0.12575302315421336,-0.02880756914870413,0.3019516279676766,-0.157564721899287,0.24035219708209563,0.5691651940998058,-1.2074352180188077,-0.827327136283883,0.6920083762952554,0.6264833865146127,-0.08323167191168512,-1.121646297052614,-0.2997406443229523
głowa,0.7801964033720696,1.4286622729573968,0.3019516279676766,-0.6987876605560385,0.8745475911385999,1.3921887920962068,0.010155595111406934,-0.827327136283883,1.2106360718090796,-2.0952927484324153,-0.199964519035133,-0.710516839489168,1.7563704252506562
mistyk,0.138420987429426,-0.15364368532816633,0.3019516279676766,-0.4834030217028474,0.4094709688304968,-0.6279600393495044,-0.1506582858680555,1.0872944945054377,-1.2019088332150556,2.210467858491982,-0.29754120663063083,-0.2993873819257222,-0.8648874855915963
ołówek,0.403651381391586,0.6235553406597356,0.3019516279676766,-0.9242972183296847,0.02895373239659419,1.0180871566432976,-0.8168872213543994,-0.9913828993018037,1.259257418263501,-1.4148487146956585,-0.24605902789926398,-0.2993873819257222,0.573325242223526
rzutki,0.3370219757440557,0.0633043911177878,0.3019516279676766,-0.5634819258918505,0.34605142942484685,0.3645545036888282,-0.6560733403749369,-0.646530989284541,0.7568368382344829,0.5037803640374932,-0.5573466202284589,-0.2993873819257222,-0.9493492904925236
żywica,0.757789090218599,0.6814813221820808,0.3019516279676766,-0.969399129884414,0.11351311827079477,0.1451833405865086,-0.2195785205735394,-0.7687357923489113,0.6271799143560272,0.5595544651634566,-1.123051956288246,-0.2993873819257222,-0.8478464699599411
broszka,0.07657271668576136,0.07547606105047872,0.3019516279676766,-0.969399129884414,-0.18244473228890631,0.24494377670728457,-0.9547276907653671,-0.8390454050708773,0.7730439537192902,0.7380315887665406,-0.565128810036689,0.11174207563772375,-0.7219150915444903
gniazdo,0.6735403170549542,0.7040899871581311,0.3019516279676766,-0.6085838374465798,0.15579281120789507,-0.3286787309871766,-0.7479669866489155,-0.8859184802188547,0.9513222240521675,-1.1025137483902618,0.1915394913173545,0.11174207563772375,0.6837133053575036
maksyma,-0.2811201950184901,1.4018882888879463,0.3019516279676766,-0.6674924566200995,0.5574498941103473,0.6689256302205818,0.23988971079635277,1.6217910401979323,-2.0784160992301257,2.0174211737784375,-0.3615946150522152,0.11174207563772375,0.017918314394597193
pudełko,0.257776963334946,0.4414494417455127,0.3019516279676766,-0.9919500856617787,-0.3092838111002072,0.8684465024621336,-1.299328864292786,-1.1846147601159163,0.9189079930825533,-1.602204164600427,-0.49449047177737143,0.11174207563772375,1.0388595268386067
jaskinia,-0.5647604880615618,-0.3041541270226126,0.3019516279676766,-0.6311347932239445,-1.0888695778077566,-0.05433753165504327,-1.0695947486078399,-0.6515531044789681,1.0971862634154312,-0.5447727371306249,-0.9895574695778414,0.5228715332011696,0.35299151989245864
strzałka,0.12370980310981936,0.25854577150363744,0.3019516279676766,-0.6085838374465798,0.4306108152990465,0.6689256302205818,-0.4493126362584857,-0.32344157844312676,0.8378724156585184,-0.5001534562298539,-0.5729109998449188,0.5228715332011696,0.10522435851349257
wielbłąd,0.9530528191273931,0.16287762433647893,0.3019516279676766,-0.9919500856617787,0.07123342533369448,0.3447042128280605,-1.2763554527242915,-1.1554386623197244,1.3078787647179226,-0.9798107259131414,-0.9213136512595178,0.5228715332011696,-0.1756604626118393
ratrakowanie,-0.9011080745544623,-0.12391747767447717,0.3019516279676766,0.11680524005864636,0.4891519285965755,0.011529935783670788,-0.8117820187836275,0.5671468493684425,-0.18317585988432472,1.883935848263638,-1.1182629164062585,2.1673893634549533,-2.9927364240520893
westchnienie,0.07301751380852779,-0.5872503811467701,0.3019516279676766,-0.4281761912276625,-0.7743604334083104,-1.525803964436487,0.1939428876593635,0.5319920430074597,0.4002802975687284,0.5595544651634566,1.2684748347793193,2.1673893634549533,0.7481913485405053
lama,1.1493551848920833,-0.7694506866047318,0.3176936193935704,-1.0821539087712373,-0.4149830434429584,-0.0792776406852367,-1.4831161568407432,-0.9679463617278151,0.9837364550217815,0.09105201570536162,-1.5355080161244294,-1.121646297052614,-0.24967694187185285
pakt,0.2365568461614346,1.0598973412101667,0.3176936193935704,-0.6085838374465798,0.8111280517329491,1.5168893372471761,0.1939428876593635,0.824948762682318,-1.382502405760046,1.0169020943963591,-0.8824027022183684,-1.121646297052614,0.24116392441273712
rola,0.4473558581410676,1.0049806148640297,0.3176936193935704,-0.9242972183296847,0.3249115829562962,0.8435063934319391,0.0561024182483962,0.5905833869424312,-1.3662952902752383,-0.3886052539779259,0.14125457255648435,-1.121646297052614,0.7981836504904964
skok,-0.06576236993505466,0.7378312188863864,0.3176936193935704,0.4513110840895585,0.4306108152990465,-0.37855894904756454,-0.40336581312149644,-0.14766754663821188,0.4489016440231492,-0.8682625236612144,-1.0548081379699226,-1.121646297052614,0.736794727031001
kowal,0.33610252672407764,0.984089607246087,0.3176936193935704,-0.38307427967293317,1.1070859022926511,1.3921887920962068,-1.0466213370393451,-0.8742002114318603,0.6433870298408338,-0.07627028767252989,-1.1218546963177491,-0.710516839489168,0.6196326869733446
trasa,0.4201967486279585,0.5858467727109308,0.3176936193935704,-0.6311347932239445,0.5997295870474476,0.7188058482809697,0.21691629922785813,-0.28828677208214376,0.3192447201446928,-0.1543540292488784,-0.19038643927115798,-0.710516839489168,0.21363750182031577
bambus,0.9217234451134255,-0.48735874514743627,0.3176936193935704,-0.9206154296313384,-0.16130488582035662,0.3447042128280605,-1.5290629799777324,-0.8742002114318603,0.8054581846889044,0.1802905775069036,-0.17961109953668586,-0.2993873819257222,-0.7629657175044633
boczek,0.7485060604835895,-0.7215584631626748,0.3176936193935704,-0.157564721899287,-0.2670041181631069,0.12024323155631408,-1.2304086295873022,-1.003101168088798,0.5785585679016056,-0.4778438157794679,-0.28496997694041326,-0.2993873819257222,-0.4751910164836792
istota,0.8259586945948302,0.6554809345515691,0.3176936193935704,-0.8115424394428619,0.19807250414499536,0.9183267205225216,1.57234758176904,0.7194843435993686,-1.3500881747904316,0.7045671280909621,1.5390555881116197,-0.2993873819257222,1.3248150309652313
kelner,1.0360330931801482,0.8980081352088456,0.3176936193935704,-0.6085838374465798,-0.3304236575687578,1.192667919854655,-0.8628340444913887,-0.8507636738578717,1.0323578014762032,-0.6674757596077449,-0.10178920145438727,-0.2993873819257222,0.8270253773235785
pokład,-0.18003674813196202,0.7421897744325767,0.3176936193935704,-0.7438895721107678,0.0500935788651448,1.0679673747036855,-1.184461806450313,-0.6281165669049794,0.1085522188422015,0.0018134539038196144,-0.23408642819429476,-0.2993873819257222,1.480472077878004
preria,0.6809572058160861,-0.3256563343838088,0.3176936193935704,-1.2486471354679451,-0.11902519288325634,0.40678916509470964,-1.1385149833133237,-0.26485023450815504,0.07150738344835351,1.698712024487201,-0.2718001172649474,-0.2993873819257222,-0.8075391132844757
bodziec,-0.0945618218139733,0.7523078498076576,0.3176936193935704,-0.157564721899287,0.19807250414499536,-0.7027803664400858,0.07907582981689083,0.625738193303414,-1.123188558003133,1.6750364876827306,1.1918501966675177,0.11174207563772375,-0.1048283565694597
dzbanek,0.5374618620986311,-0.2554524575505498,0.3176936193935704,-0.8115424394428619,-0.18244473228890631,0.5192849760394178,-1.184461806450313,-0.9913828993018037,1.0809791479306239,-1.3702294337948875,-0.30173161652737,0.11174207563772375,0.4141114832228768
kurtyna,0.33610252672407764,0.08848715649577377,0.3176936193935704,-0.6762367047786738,0.13465296473934538,0.5192849760394178,-0.12768487429956088,-0.8038905987098943,1.0323578014762032,-0.16550884947407188,-0.18679465935966713,0.11174207563772375,0.24116392441273712
antylopa,1.3384722268340061,0.11325020911745488,0.3176936193935704,-0.5409309701144859,-0.3092838111002072,-0.7027803664400858,-1.2763554527242915,-1.1554386623197244,1.0971862634154312,-0.32167633262676987,-0.16284945994972913,0.5228715332011696,-0.8648874855915963
dziennik,-0.04862121320551683,0.8916581706631012,0.3176936193935704,-0.3605233238955685,0.47289050823614676,0.6938657392507752,-1.184461806450313,-0.6398348356919737,0.5785585679016056,-0.2435925910504204,-0.17182890972845583,0.5228715332011696,0.8006492131582026
kapelusz,0.7289524446587884,0.29573842098583675,0.3176936193935704,-1.307663466544884,-0.09788534641470667,0.6938657392507752,-0.9777011023338618,-1.108565587171747,1.0485649169610098,-1.2363715910925743,-0.5519589503612229,0.5228715332011696,1.3658315869368556
sadzenie,0.8655738123697568,0.8391102859202092,0.3176936193935704,-1.0596029529938726,0.13465296473934538,0.9682069385829096,-0.7479669866489155,-0.07735793391624585,0.15717356529662302,-0.12088956857330088,0.6219544507109913,0.5228715332011696,-1.410484676848621
akwaforta,1.091583138136981,0.510298476576984,0.3176936193935704,-0.28072763422181773,-0.5576770071056715,0.09146618267532558,-1.1308571794571551,0.6188450940169488,-2.4397050158459166,2.4803082715585365,-0.5597411401694529,0.9340009907646155,-2.272273126478085
formowanie,-0.2771699695993365,1.06662096549167,0.3176936193935704,-0.4056252354502978,1.4453234457894524,1.3921887920962068,0.4925972380497937,0.7663574187473461,-0.7342177863677645,0.6264833865146127,-0.8087712140328087,1.3451304483280615,-0.8395310219482691
aktualności,0.025657132622472212,1.321501924528675,0.3176936193935704,-0.24776854500874568,0.6208694335159982,1.5168893372471761,0.72233135373474,0.8361887347841299,-1.495952214153695,0.9276635325948172,-1.0284684186189907,1.7562599058915074,-0.702544983179407
zatoczka,0.3005504979517041,0.27878192225380444,0.32572524767208527,-1.307663466544884,-0.16130488582035662,0.4195245399186419,-0.8168872213543994,-0.47577907267405295,0.4022648423219726,0.23606467863286712,-0.20475355891712094,0.5228715332011696,-0.8562971344191761
