,0,1,2,3,4,5
26244,41,flow,trustworthy,1,"('41', 'flow', 'trustworthy', '1')",90.88
26245,19,vector,trustworthy,4,"('19', 'vector', 'trustworthy', '4')",49.87
26246,47,vector,trustworthy,2,"('47', 'vector', 'trustworthy', '2')",0.0
26247,45,vector,trustworthy,0,"('45', 'vector', 'trustworthy', '0')",99.2
26248,13,flow,trustworthy,3,"('13', 'flow', 'trustworthy', '3')",50.4
26249,35,vector,trustworthy,0,"('35', 'vector', 'trustworthy', '0')",100.0
26250,2,flow,attractive,2,"('2', 'flow', 'attractive', '2')",91.02
26251,42,flow,attractive,2,"('42', 'flow', 'attractive', '2')",91.82
26252,25,vector,attractive,0,"('25', 'vector', 'attractive', '0')",9.65
26253,40,flow,attractive,0,"('40', 'flow', 'attractive', '0')",49.73
26254,43,flow,attractive,3,"('43', 'flow', 'attractive', '3')",99.06
26255,22,flow,attractive,2,"('22', 'flow', 'attractive', '2')",98.79
26256,10,flow,attractive,0,"('10', 'flow', 'attractive', '0')",99.6
26257,4,flow,attractive,4,"('4', 'flow', 'attractive', '4')",99.6
26258,14,flow,attractive,4,"('14', 'flow', 'attractive', '4')",91.02
26259,48,vector,attractive,3,"('48', 'vector', 'attractive', '3')",100.0
26260,32,flow,attractive,2,"('32', 'flow', 'attractive', '2')",49.73
26261,33,flow,attractive,3,"('33', 'flow', 'attractive', '3')",99.73
26262,30,flow,attractive,0,"('30', 'flow', 'attractive', '0')",49.87
26263,29,vector,attractive,4,"('29', 'vector', 'attractive', '4')",19.17
26264,13,flow,attractive,3,"('13', 'flow', 'attractive', '3')",52.95
26265,38,vector,attractive,3,"('38', 'vector', 'attractive', '3')",40.48
26266,26,vector,attractive,1,"('26', 'vector', 'attractive', '1')",50.8
26267,46,vector,attractive,1,"('46', 'vector', 'attractive', '1')",8.45
26268,21,flow,attractive,1,"('21', 'flow', 'attractive', '1')",39.95
26269,12,flow,attractive,2,"('12', 'flow', 'attractive', '2')",39.28
26270,31,flow,attractive,1,"('31', 'flow', 'attractive', '1')",62.6
26271,37,vector,attractive,2,"('37', 'vector', 'attractive', '2')",91.96
26272,19,vector,attractive,4,"('19', 'vector', 'attractive', '4')",92.09
26273,39,vector,attractive,4,"('39', 'vector', 'attractive', '4')",90.48
26274,45,vector,attractive,0,"('45', 'vector', 'attractive', '0')",49.46
26275,1,flow,attractive,1,"('1', 'flow', 'attractive', '1')",28.55
26276,41,flow,attractive,1,"('41', 'flow', 'attractive', '1')",50.0
26277,6,vector,attractive,1,"('6', 'vector', 'attractive', '1')",71.85
26278,28,vector,attractive,3,"('28', 'vector', 'attractive', '3')",91.02
26279,0,flow,attractive,0,"('0', 'flow', 'attractive', '0')",17.56
26280,47,vector,attractive,2,"('47', 'vector', 'attractive', '2')",60.59
26281,24,flow,attractive,4,"('24', 'flow', 'attractive', '4')",62.06
26282,49,vector,attractive,4,"('49', 'vector', 'attractive', '4')",98.66
26283,35,vector,attractive,0,"('35', 'vector', 'attractive', '0')",49.87
26284,8,vector,attractive,3,"('8', 'vector', 'attractive', '3')",17.56
26285,18,vector,attractive,3,"('18', 'vector', 'attractive', '3')",70.64
26286,5,vector,attractive,0,"('5', 'vector', 'attractive', '0')",71.18
26287,16,vector,attractive,1,"('16', 'vector', 'attractive', '1')",49.2
26288,7,vector,attractive,2,"('7', 'vector', 'attractive', '2')",28.69
26289,11,flow,attractive,1,"('11', 'flow', 'attractive', '1')",71.31
26290,9,vector,attractive,4,"('9', 'vector', 'attractive', '4')",49.87
26291,44,flow,attractive,4,"('44', 'flow', 'attractive', '4')",91.02
26292,23,flow,attractive,3,"('23', 'flow', 'attractive', '3')",89.95
26293,3,flow,attractive,3,"('3', 'flow', 'attractive', '3')",99.73
26294,27,vector,attractive,2,"('27', 'vector', 'attractive', '2')",19.17
26295,34,flow,attractive,4,"('34', 'flow', 'attractive', '4')",50.67
26296,17,vector,attractive,2,"('17', 'vector', 'attractive', '2')",80.7
26297,15,vector,attractive,0,"('15', 'vector', 'attractive', '0')",50.54
26298,36,vector,attractive,1,"('36', 'vector', 'attractive', '1')",50.67
26299,20,flow,attractive,0,"('20', 'flow', 'attractive', '0')",49.73
26300,17,vector,trustworthy,3,"('17', 'vector', 'trustworthy', '3')",80.97
26301,15,vector,trustworthy,1,"('15', 'vector', 'trustworthy', '1')",58.71
26302,40,flow,trustworthy,1,"('40', 'flow', 'trustworthy', '1')",49.46
26303,35,vector,trustworthy,1,"('35', 'vector', 'trustworthy', '1')",54.29
26304,44,vector,trustworthy,0,"('44', 'vector', 'trustworthy', '0')",60.99
26305,2,flow,trustworthy,3,"('2', 'flow', 'trustworthy', '3')",68.5
26306,16,vector,trustworthy,2,"('16', 'vector', 'trustworthy', '2')",82.71
26307,49,flow,trustworthy,0,"('49', 'flow', 'trustworthy', '0')",82.44
26308,41,flow,trustworthy,2,"('41', 'flow', 'trustworthy', '2')",71.85
26309,7,vector,trustworthy,3,"('7', 'vector', 'trustworthy', '3')",49.87
26310,36,vector,trustworthy,2,"('36', 'vector', 'trustworthy', '2')",55.76
26311,14,vector,trustworthy,0,"('14', 'vector', 'trustworthy', '0')",68.1
26312,8,vector,trustworthy,4,"('8', 'vector', 'trustworthy', '4')",49.06
26313,39,flow,trustworthy,0,"('39', 'flow', 'trustworthy', '0')",42.23
26314,32,flow,trustworthy,3,"('32', 'flow', 'trustworthy', '3')",39.41
26315,47,vector,trustworthy,3,"('47', 'vector', 'trustworthy', '3')",50.13
26316,29,flow,trustworthy,0,"('29', 'flow', 'trustworthy', '0')",70.78
26317,3,flow,trustworthy,4,"('3', 'flow', 'trustworthy', '4')",46.51
26318,45,vector,trustworthy,1,"('45', 'vector', 'trustworthy', '1')",60.86
26319,5,vector,trustworthy,1,"('5', 'vector', 'trustworthy', '1')",48.39
26320,34,vector,trustworthy,0,"('34', 'vector', 'trustworthy', '0')",46.51
26321,12,flow,trustworthy,3,"('12', 'flow', 'trustworthy', '3')",37.4
26322,26,vector,trustworthy,2,"('26', 'vector', 'trustworthy', '2')",60.19
26323,42,flow,trustworthy,3,"('42', 'flow', 'trustworthy', '3')",54.96
26324,18,vector,trustworthy,4,"('18', 'vector', 'trustworthy', '4')",43.57
26325,48,vector,trustworthy,4,"('48', 'vector', 'trustworthy', '4')",79.22
26326,31,flow,trustworthy,2,"('31', 'flow', 'trustworthy', '2')",75.07
26327,6,vector,trustworthy,2,"('6', 'vector', 'trustworthy', '2')",46.25
26328,20,flow,trustworthy,1,"('20', 'flow', 'trustworthy', '1')",38.74
26329,0,flow,trustworthy,1,"('0', 'flow', 'trustworthy', '1')",45.31
26330,30,flow,trustworthy,1,"('30', 'flow', 'trustworthy', '1')",41.42
26331,25,vector,trustworthy,1,"('25', 'vector', 'trustworthy', '1')",36.46
26332,19,flow,trustworthy,0,"('19', 'flow', 'trustworthy', '0')",36.19
26333,11,flow,trustworthy,2,"('11', 'flow', 'trustworthy', '2')",47.86
26334,22,flow,trustworthy,3,"('22', 'flow', 'trustworthy', '3')",40.48
26335,9,flow,trustworthy,0,"('9', 'flow', 'trustworthy', '0')",46.25
26336,4,vector,trustworthy,0,"('4', 'vector', 'trustworthy', '0')",34.72
26337,13,flow,trustworthy,4,"('13', 'flow', 'trustworthy', '4')",48.66
26338,24,vector,trustworthy,0,"('24', 'vector', 'trustworthy', '0')",53.62
26339,38,vector,trustworthy,4,"('38', 'vector', 'trustworthy', '4')",73.06
26340,1,flow,trustworthy,2,"('1', 'flow', 'trustworthy', '2')",56.97
26341,46,vector,trustworthy,2,"('46', 'vector', 'trustworthy', '2')",59.38
26342,10,flow,trustworthy,1,"('10', 'flow', 'trustworthy', '1')",69.97
26343,28,vector,trustworthy,4,"('28', 'vector', 'trustworthy', '4')",60.99
26344,43,flow,trustworthy,4,"('43', 'flow', 'trustworthy', '4')",59.65
26345,21,flow,trustworthy,2,"('21', 'flow', 'trustworthy', '2')",51.61
26346,33,flow,trustworthy,4,"('33', 'flow', 'trustworthy', '4')",48.39
26347,27,vector,trustworthy,3,"('27', 'vector', 'trustworthy', '3')",55.09
26348,23,flow,trustworthy,4,"('23', 'flow', 'trustworthy', '4')",50.27
26349,37,vector,trustworthy,3,"('37', 'vector', 'trustworthy', '3')",45.44
26350,38,vector,attractive,4,"('38', 'vector', 'attractive', '4')",60.59
26351,21,flow,attractive,2,"('21', 'flow', 'attractive', '2')",70.24
26352,17,vector,attractive,3,"('17', 'vector', 'attractive', '3')",81.5
26353,11,flow,attractive,2,"('11', 'flow', 'attractive', '2')",67.29
26354,46,vector,attractive,2,"('46', 'vector', 'attractive', '2')",49.33
26355,36,vector,attractive,2,"('36', 'vector', 'attractive', '2')",39.01
26356,14,vector,attractive,0,"('14', 'vector', 'attractive', '0')",30.97
26357,5,vector,attractive,1,"('5', 'vector', 'attractive', '1')",41.15
26358,6,vector,attractive,2,"('6', 'vector', 'attractive', '2')",48.26
26359,27,vector,attractive,3,"('27', 'vector', 'attractive', '3')",36.86
26360,7,vector,attractive,3,"('7', 'vector', 'attractive', '3')",62.47
26361,23,flow,attractive,4,"('23', 'flow', 'attractive', '4')",81.37
26362,0,flow,attractive,1,"('0', 'flow', 'attractive', '1')",19.17
26363,47,vector,attractive,3,"('47', 'vector', 'attractive', '3')",59.52
26364,19,flow,attractive,0,"('19', 'flow', 'attractive', '0')",64.21
26365,28,vector,attractive,4,"('28', 'vector', 'attractive', '4')",51.88
26366,13,flow,attractive,4,"('13', 'flow', 'attractive', '4')",59.65
26367,26,vector,attractive,2,"('26', 'vector', 'attractive', '2')",60.46
26368,22,flow,attractive,3,"('22', 'flow', 'attractive', '3')",48.39
26369,45,vector,attractive,1,"('45', 'vector', 'attractive', '1')",57.24
26370,8,vector,attractive,4,"('8', 'vector', 'attractive', '4')",17.56
26371,4,vector,attractive,0,"('4', 'vector', 'attractive', '0')",46.51
26372,15,vector,attractive,1,"('15', 'vector', 'attractive', '1')",35.79
26373,9,flow,attractive,0,"('9', 'flow', 'attractive', '0')",34.72
26374,39,flow,attractive,0,"('39', 'flow', 'attractive', '0')",60.86
26375,25,vector,attractive,1,"('25', 'vector', 'attractive', '1')",52.82
26376,44,vector,attractive,0,"('44', 'vector', 'attractive', '0')",53.22
26377,43,flow,attractive,4,"('43', 'flow', 'attractive', '4')",80.29
26378,41,flow,attractive,2,"('41', 'flow', 'attractive', '2')",33.11
26379,18,vector,attractive,4,"('18', 'vector', 'attractive', '4')",58.85
26380,3,flow,attractive,4,"('3', 'flow', 'attractive', '4')",44.91
26381,31,flow,attractive,2,"('31', 'flow', 'attractive', '2')",50.13
26382,35,vector,attractive,1,"('35', 'vector', 'attractive', '1')",26.54
26383,20,flow,attractive,1,"('20', 'flow', 'attractive', '1')",43.3
26384,33,flow,attractive,4,"('33', 'flow', 'attractive', '4')",61.39
26385,10,flow,attractive,1,"('10', 'flow', 'attractive', '1')",43.3
26386,24,vector,attractive,0,"('24', 'vector', 'attractive', '0')",26.14
26387,37,vector,attractive,3,"('37', 'vector', 'attractive', '3')",67.56
26388,48,vector,attractive,4,"('48', 'vector', 'attractive', '4')",73.59
26389,49,flow,attractive,0,"('49', 'flow', 'attractive', '0')",74.4
26390,2,flow,attractive,3,"('2', 'flow', 'attractive', '3')",53.49
26391,1,flow,attractive,2,"('1', 'flow', 'attractive', '2')",50.8
26392,40,flow,attractive,1,"('40', 'flow', 'attractive', '1')",45.58
26393,42,flow,attractive,3,"('42', 'flow', 'attractive', '3')",39.01
26394,34,vector,attractive,0,"('34', 'vector', 'attractive', '0')",48.12
26395,29,flow,attractive,0,"('29', 'flow', 'attractive', '0')",43.43
26396,30,flow,attractive,1,"('30', 'flow', 'attractive', '1')",37.53
26397,16,vector,attractive,2,"('16', 'vector', 'attractive', '2')",45.04
26398,12,flow,attractive,3,"('12', 'flow', 'attractive', '3')",28.55
26399,32,flow,attractive,3,"('32', 'flow', 'attractive', '3')",33.65
26400,34,vector,attractive,3,"('34', 'vector', 'attractive', '3')",60.05
26401,22,vector,attractive,1,"('22', 'vector', 'attractive', '1')",70.24
26402,47,flow,attractive,1,"('47', 'flow', 'attractive', '1')",71.18
26403,24,vector,attractive,3,"('24', 'vector', 'attractive', '3')",50.0
26404,18,flow,attractive,2,"('18', 'flow', 'attractive', '2')",80.97
26405,39,flow,attractive,3,"('39', 'flow', 'attractive', '3')",81.9
26406,11,vector,attractive,0,"('11', 'vector', 'attractive', '0')",82.44
26407,4,vector,attractive,3,"('4', 'vector', 'attractive', '3')",90.62
26408,7,flow,attractive,1,"('7', 'flow', 'attractive', '1')",60.46
26409,13,vector,attractive,2,"('13', 'vector', 'attractive', '2')",80.56
26410,36,flow,attractive,0,"('36', 'flow', 'attractive', '0')",80.43
26411,2,vector,attractive,1,"('2', 'vector', 'attractive', '1')",70.24
26412,28,flow,attractive,2,"('28', 'flow', 'attractive', '2')",71.05
26413,48,flow,attractive,2,"('48', 'flow', 'attractive', '2')",70.78
26414,30,flow,attractive,4,"('30', 'flow', 'attractive', '4')",91.02
26415,16,flow,attractive,0,"('16', 'flow', 'attractive', '0')",81.1
26416,38,flow,attractive,2,"('38', 'flow', 'attractive', '2')",70.64
26417,19,flow,attractive,3,"('19', 'flow', 'attractive', '3')",80.56
26418,5,vector,attractive,4,"('5', 'vector', 'attractive', '4')",70.78
26419,3,vector,attractive,2,"('3', 'vector', 'attractive', '2')",80.7
26420,37,flow,attractive,1,"('37', 'flow', 'attractive', '1')",82.17
26421,44,vector,attractive,3,"('44', 'vector', 'attractive', '3')",81.23
26422,32,vector,attractive,1,"('32', 'vector', 'attractive', '1')",40.88
26423,0,flow,attractive,4,"('0', 'flow', 'attractive', '4')",60.59
26424,23,vector,attractive,2,"('23', 'vector', 'attractive', '2')",59.65
26425,1,vector,attractive,0,"('1', 'vector', 'attractive', '0')",70.91
26426,12,vector,attractive,1,"('12', 'vector', 'attractive', '1')",71.72
26427,35,vector,attractive,4,"('35', 'vector', 'attractive', '4')",50.13
26428,27,flow,attractive,1,"('27', 'flow', 'attractive', '1')",50.13
26429,25,vector,attractive,4,"('25', 'vector', 'attractive', '4')",60.86
26430,43,vector,attractive,2,"('43', 'vector', 'attractive', '2')",71.31
26431,49,flow,attractive,3,"('49', 'flow', 'attractive', '3')",81.1
26432,33,vector,attractive,2,"('33', 'vector', 'attractive', '2')",70.38
26433,9,flow,attractive,3,"('9', 'flow', 'attractive', '3')",81.5
26434,46,flow,attractive,0,"('46', 'flow', 'attractive', '0')",80.56
26435,10,flow,attractive,4,"('10', 'flow', 'attractive', '4')",91.15
26436,17,flow,attractive,1,"('17', 'flow', 'attractive', '1')",80.56
26437,14,vector,attractive,3,"('14', 'vector', 'attractive', '3')",61.26
26438,6,flow,attractive,0,"('6', 'flow', 'attractive', '0')",60.19
26439,29,flow,attractive,3,"('29', 'flow', 'attractive', '3')",60.46
26440,26,flow,attractive,0,"('26', 'flow', 'attractive', '0')",71.45
26441,40,flow,attractive,4,"('40', 'flow', 'attractive', '4')",81.23
26442,41,vector,attractive,0,"('41', 'vector', 'attractive', '0')",60.46
26443,45,vector,attractive,4,"('45', 'vector', 'attractive', '4')",60.59
26444,8,flow,attractive,2,"('8', 'flow', 'attractive', '2')",70.24
26445,21,vector,attractive,0,"('21', 'vector', 'attractive', '0')",70.78
26446,42,vector,attractive,1,"('42', 'vector', 'attractive', '1')",60.32
26447,31,vector,attractive,0,"('31', 'vector', 'attractive', '0')",82.31
26448,20,flow,attractive,4,"('20', 'flow', 'attractive', '4')",80.16
26449,15,vector,attractive,4,"('15', 'vector', 'attractive', '4')",60.72
26450,0,flow,trustworthy,4,"('0', 'flow', 'trustworthy', '4')",70.78
26451,23,vector,trustworthy,2,"('23', 'vector', 'trustworthy', '2')",59.92
26452,12,vector,trustworthy,1,"('12', 'vector', 'trustworthy', '1')",80.83
26453,47,flow,trustworthy,1,"('47', 'flow', 'trustworthy', '1')",50.67
26454,44,vector,trustworthy,3,"('44', 'vector', 'trustworthy', '3')",71.05
26455,20,flow,trustworthy,4,"('20', 'flow', 'trustworthy', '4')",50.27
26456,11,vector,trustworthy,0,"('11', 'vector', 'trustworthy', '0')",61.8
26457,45,vector,trustworthy,4,"('45', 'vector', 'trustworthy', '4')",59.52
26458,37,flow,trustworthy,1,"('37', 'flow', 'trustworthy', '1')",60.72
26459,7,flow,trustworthy,1,"('7', 'flow', 'trustworthy', '1')",50.27
26460,30,flow,trustworthy,4,"('30', 'flow', 'trustworthy', '4')",61.26
26461,35,vector,trustworthy,4,"('35', 'vector', 'trustworthy', '4')",50.54
26462,25,vector,trustworthy,4,"('25', 'vector', 'trustworthy', '4')",50.27
26463,6,flow,trustworthy,0,"('6', 'flow', 'trustworthy', '0')",40.21
26464,34,vector,trustworthy,3,"('34', 'vector', 'trustworthy', '3')",40.62
26465,14,vector,trustworthy,3,"('14', 'vector', 'trustworthy', '3')",40.21
26466,43,vector,trustworthy,2,"('43', 'vector', 'trustworthy', '2')",29.36
26467,21,vector,trustworthy,0,"('21', 'vector', 'trustworthy', '0')",81.77
26468,8,flow,trustworthy,2,"('8', 'flow', 'trustworthy', '2')",49.87
26469,24,vector,trustworthy,3,"('24', 'vector', 'trustworthy', '3')",50.4
26470,28,flow,trustworthy,2,"('28', 'flow', 'trustworthy', '2')",60.59
26471,4,vector,trustworthy,3,"('4', 'vector', 'trustworthy', '3')",50.4
26472,48,flow,trustworthy,2,"('48', 'flow', 'trustworthy', '2')",61.26
26473,1,vector,trustworthy,0,"('1', 'vector', 'trustworthy', '0')",39.28
26474,32,vector,trustworthy,1,"('32', 'vector', 'trustworthy', '1')",39.95
26475,46,flow,trustworthy,0,"('46', 'flow', 'trustworthy', '0')",60.19
26476,2,vector,trustworthy,1,"('2', 'vector', 'trustworthy', '1')",29.22
26477,16,flow,trustworthy,0,"('16', 'flow', 'trustworthy', '0')",29.36
26478,27,flow,trustworthy,1,"('27', 'flow', 'trustworthy', '1')",29.09
26479,42,vector,trustworthy,1,"('42', 'vector', 'trustworthy', '1')",50.27
26480,31,vector,trustworthy,0,"('31', 'vector', 'trustworthy', '0')",49.73
26481,5,vector,trustworthy,4,"('5', 'vector', 'trustworthy', '4')",28.69
26482,26,flow,trustworthy,0,"('26', 'flow', 'trustworthy', '0')",61.13
26483,19,flow,trustworthy,3,"('19', 'flow', 'trustworthy', '3')",81.23
26484,18,flow,trustworthy,2,"('18', 'flow', 'trustworthy', '2')",80.7
26485,29,flow,trustworthy,3,"('29', 'flow', 'trustworthy', '3')",50.4
26486,40,flow,trustworthy,4,"('40', 'flow', 'trustworthy', '4')",59.92
26487,39,flow,trustworthy,3,"('39', 'flow', 'trustworthy', '3')",60.86
26488,33,vector,trustworthy,2,"('33', 'vector', 'trustworthy', '2')",71.31
26489,3,vector,trustworthy,2,"('3', 'vector', 'trustworthy', '2')",30.29
26490,36,flow,trustworthy,0,"('36', 'flow', 'trustworthy', '0')",50.8
26491,41,vector,trustworthy,0,"('41', 'vector', 'trustworthy', '0')",50.8
26492,17,flow,trustworthy,1,"('17', 'flow', 'trustworthy', '1')",60.46
26493,15,vector,trustworthy,4,"('15', 'vector', 'trustworthy', '4')",51.34
26494,9,flow,trustworthy,3,"('9', 'flow', 'trustworthy', '3')",69.97
26495,13,vector,trustworthy,2,"('13', 'vector', 'trustworthy', '2')",29.76
26496,22,vector,trustworthy,1,"('22', 'vector', 'trustworthy', '1')",71.18
26497,49,flow,trustworthy,3,"('49', 'flow', 'trustworthy', '3')",71.18
26498,38,flow,trustworthy,2,"('38', 'flow', 'trustworthy', '2')",71.98
26499,10,flow,trustworthy,4,"('10', 'flow', 'trustworthy', '4')",49.33
26500,26,vector,attractive,1,"('26', 'vector', 'attractive', '1')",49.6
26501,41,flow,attractive,1,"('41', 'flow', 'attractive', '1')",50.4
26502,27,vector,attractive,2,"('27', 'vector', 'attractive', '2')",54.56
26503,39,vector,attractive,4,"('39', 'vector', 'attractive', '4')",61.79
26504,46,vector,attractive,1,"('46', 'vector', 'attractive', '1')",60.59
26505,0,flow,attractive,0,"('0', 'flow', 'attractive', '0')",46.38
26506,6,vector,attractive,1,"('6', 'vector', 'attractive', '1')",52.01
26507,23,flow,attractive,3,"('23', 'flow', 'attractive', '3')",74.13
26508,21,flow,attractive,1,"('21', 'flow', 'attractive', '1')",57.91
26509,5,vector,attractive,0,"('5', 'vector', 'attractive', '0')",66.22
26510,48,vector,attractive,3,"('48', 'vector', 'attractive', '3')",81.9
26511,1,flow,attractive,1,"('1', 'flow', 'attractive', '1')",60.05
26512,36,vector,attractive,1,"('36', 'vector', 'attractive', '1')",62.2
26513,24,flow,attractive,4,"('24', 'flow', 'attractive', '4')",67.16
26514,9,vector,attractive,4,"('9', 'vector', 'attractive', '4')",42.76
26515,45,vector,attractive,0,"('45', 'vector', 'attractive', '0')",71.31
26516,14,flow,attractive,4,"('14', 'flow', 'attractive', '4')",71.31
26517,47,vector,attractive,2,"('47', 'vector', 'attractive', '2')",73.73
26518,18,vector,attractive,3,"('18', 'vector', 'attractive', '3')",52.01
26519,42,flow,attractive,2,"('42', 'flow', 'attractive', '2')",66.22
26520,20,flow,attractive,0,"('20', 'flow', 'attractive', '0')",65.28
26521,3,flow,attractive,3,"('3', 'flow', 'attractive', '3')",74.8
26522,12,flow,attractive,2,"('12', 'flow', 'attractive', '2')",63.81
26523,35,vector,attractive,0,"('35', 'vector', 'attractive', '0')",49.6
26524,32,flow,attractive,2,"('32', 'flow', 'attractive', '2')",60.86
26525,37,vector,attractive,2,"('37', 'vector', 'attractive', '2')",67.56
26526,17,vector,attractive,2,"('17', 'vector', 'attractive', '2')",74.66
26527,40,flow,attractive,0,"('40', 'flow', 'attractive', '0')",69.84
26528,38,vector,attractive,3,"('38', 'vector', 'attractive', '3')",87.67
26529,2,flow,attractive,2,"('2', 'flow', 'attractive', '2')",53.89
26530,29,vector,attractive,4,"('29', 'vector', 'attractive', '4')",82.84
26531,11,flow,attractive,1,"('11', 'flow', 'attractive', '1')",78.55
26532,49,vector,attractive,4,"('49', 'vector', 'attractive', '4')",81.5
26533,15,vector,attractive,0,"('15', 'vector', 'attractive', '0')",58.44
26534,43,flow,attractive,3,"('43', 'flow', 'attractive', '3')",80.83
26535,30,flow,attractive,0,"('30', 'flow', 'attractive', '0')",79.89
26536,22,flow,attractive,2,"('22', 'flow', 'attractive', '2')",70.11
26537,19,vector,attractive,4,"('19', 'vector', 'attractive', '4')",71.05
26538,31,flow,attractive,1,"('31', 'flow', 'attractive', '1')",99.33
26539,7,vector,attractive,2,"('7', 'vector', 'attractive', '2')",72.39
26540,33,flow,attractive,3,"('33', 'flow', 'attractive', '3')",72.25
26541,10,flow,attractive,0,"('10', 'flow', 'attractive', '0')",82.17
26542,25,vector,attractive,0,"('25', 'vector', 'attractive', '0')",60.86
26543,8,vector,attractive,3,"('8', 'vector', 'attractive', '3')",63.54
26544,4,flow,attractive,4,"('4', 'flow', 'attractive', '4')",86.19
26545,28,vector,attractive,3,"('28', 'vector', 'attractive', '3')",66.22
26546,13,flow,attractive,3,"('13', 'flow', 'attractive', '3')",84.85
26547,34,flow,attractive,4,"('34', 'flow', 'attractive', '4')",83.64
26548,16,vector,attractive,1,"('16', 'vector', 'attractive', '1')",80.56
26549,44,flow,attractive,4,"('44', 'flow', 'attractive', '4')",96.24
26550,22,flow,trustworthy,2,"('22', 'flow', 'trustworthy', '2')",91.42
26551,2,flow,trustworthy,2,"('2', 'flow', 'trustworthy', '2')",50.13
26552,30,flow,trustworthy,0,"('30', 'flow', 'trustworthy', '0')",76.94
26553,27,vector,trustworthy,2,"('27', 'vector', 'trustworthy', '2')",59.25
26554,36,vector,trustworthy,1,"('36', 'vector', 'trustworthy', '1')",40.48
26555,44,flow,trustworthy,4,"('44', 'flow', 'trustworthy', '4')",65.95
26556,29,vector,trustworthy,4,"('29', 'vector', 'trustworthy', '4')",65.55
26557,1,flow,trustworthy,1,"('1', 'flow', 'trustworthy', '1')",80.43
26558,11,flow,trustworthy,1,"('11', 'flow', 'trustworthy', '1')",76.27
26559,3,flow,trustworthy,3,"('3', 'flow', 'trustworthy', '3')",79.89
26560,7,vector,trustworthy,2,"('7', 'vector', 'trustworthy', '2')",65.28
26561,14,flow,trustworthy,4,"('14', 'flow', 'trustworthy', '4')",77.21
26562,37,vector,trustworthy,2,"('37', 'vector', 'trustworthy', '2')",62.2
26563,0,flow,trustworthy,0,"('0', 'flow', 'trustworthy', '0')",88.6
26564,43,flow,trustworthy,3,"('43', 'flow', 'trustworthy', '3')",86.59
26565,46,vector,trustworthy,1,"('46', 'vector', 'trustworthy', '1')",49.06
26566,15,vector,trustworthy,0,"('15', 'vector', 'trustworthy', '0')",31.1
26567,34,flow,trustworthy,4,"('34', 'flow', 'trustworthy', '4')",73.59
26568,5,vector,trustworthy,0,"('5', 'vector', 'trustworthy', '0')",73.73
26569,13,flow,trustworthy,3,"('13', 'flow', 'trustworthy', '3')",73.99
26570,24,flow,trustworthy,4,"('24', 'flow', 'trustworthy', '4')",25.74
26571,40,flow,trustworthy,0,"('40', 'flow', 'trustworthy', '0')",51.07
26572,10,flow,trustworthy,0,"('10', 'flow', 'trustworthy', '0')",54.42
26573,21,flow,trustworthy,1,"('21', 'flow', 'trustworthy', '1')",72.52
26574,31,flow,trustworthy,1,"('31', 'flow', 'trustworthy', '1')",76.54
26575,18,vector,trustworthy,3,"('18', 'vector', 'trustworthy', '3')",72.39
26576,39,vector,trustworthy,4,"('39', 'vector', 'trustworthy', '4')",47.99
26577,16,vector,trustworthy,1,"('16', 'vector', 'trustworthy', '1')",59.25
26578,48,vector,trustworthy,3,"('48', 'vector', 'trustworthy', '3')",45.31
26579,19,vector,trustworthy,4,"('19', 'vector', 'trustworthy', '4')",38.74
26580,9,vector,trustworthy,4,"('9', 'vector', 'trustworthy', '4')",40.35
26581,41,flow,trustworthy,1,"('41', 'flow', 'trustworthy', '1')",30.56
26582,35,vector,trustworthy,0,"('35', 'vector', 'trustworthy', '0')",17.43
26583,4,flow,trustworthy,4,"('4', 'flow', 'trustworthy', '4')",74.66
26584,8,vector,trustworthy,3,"('8', 'vector', 'trustworthy', '3')",44.77
26585,12,flow,trustworthy,2,"('12', 'flow', 'trustworthy', '2')",56.43
26586,38,vector,trustworthy,3,"('38', 'vector', 'trustworthy', '3')",43.16
26587,49,vector,trustworthy,4,"('49', 'vector', 'trustworthy', '4')",63.94
26588,28,vector,trustworthy,3,"('28', 'vector', 'trustworthy', '3')",76.94
26589,6,vector,trustworthy,1,"('6', 'vector', 'trustworthy', '1')",50.0
26590,26,vector,trustworthy,1,"('26', 'vector', 'trustworthy', '1')",67.16
26591,45,vector,trustworthy,0,"('45', 'vector', 'trustworthy', '0')",79.09
26592,25,vector,trustworthy,0,"('25', 'vector', 'trustworthy', '0')",62.47
26593,33,flow,trustworthy,3,"('33', 'flow', 'trustworthy', '3')",67.96
26594,32,flow,trustworthy,2,"('32', 'flow', 'trustworthy', '2')",71.45
26595,23,flow,trustworthy,3,"('23', 'flow', 'trustworthy', '3')",60.19
26596,17,vector,trustworthy,2,"('17', 'vector', 'trustworthy', '2')",35.79
26597,42,flow,trustworthy,2,"('42', 'flow', 'trustworthy', '2')",46.38
26598,47,vector,trustworthy,2,"('47', 'vector', 'trustworthy', '2')",24.53
26599,20,flow,trustworthy,0,"('20', 'flow', 'trustworthy', '0')",14.88
26600,49,flow,attractive,2,"('49', 'flow', 'attractive', '2')",66.09
26601,5,vector,attractive,3,"('5', 'vector', 'attractive', '3')",0.0
26602,37,flow,attractive,0,"('37', 'flow', 'attractive', '0')",49.06
26603,34,vector,attractive,2,"('34', 'vector', 'attractive', '2')",27.75
26604,12,vector,attractive,0,"('12', 'vector', 'attractive', '0')",0.0
