,id,name,dim,manip_type,wzrost,spadek,parabola,flatline,flatline_coeff,chaos,max_effect_n_times_better,max_effect_better_by,medium_effect_n_times_better,medium_effect_better_by
45,22,43,trust,peterson,False,False,True,True,-1.757827923132662,False,-0.28256494353546147,-3.2773809523809447,0.43085939174189547,-1.2585754224270218
46,23,46,trust,our,True,False,False,False,0.16380602611409992,False,1.5530960840569246,7.939090909090908,2.004857224749406,9.600830974043873
47,23,46,trust,peterson,True,False,False,False,0.5023313390675125,False,0.6438751666850173,-7.939090909090908,0.4987886357468639,-9.600830974043873
48,24,49,trust,our,False,False,True,True,-0.8478396643440735,False,3.016502389486249,0.3896825396825392,0.6074295471429636,-2.4759172043010764
49,24,49,trust,peterson,False,False,True,True,-0.9693596517268656,False,0.331509765576653,-0.3896825396825392,1.6462814571722533,2.4759172043010764
50,25,50,trust,our,False,False,True,True,-0.06287281940697266,False,1.1951717877633414,2.209801587301584,1.1291371768017116,1.6514773448773497
51,25,50,trust,peterson,False,False,True,True,-0.11465017009882429,False,0.8366998035248235,-2.209801587301584,0.8856319856835346,-1.6514773448773497
52,26,51,trust,our,True,False,False,False,0.14194868084921677,False,1.2379577180391665,2.786681481481466,0.7788134901717978,-3.605553391053384
53,26,51,trust,peterson,False,False,True,True,-0.28158690335729136,False,0.8077820311859487,-2.786681481481466,1.284004466562862,3.605553391053384
54,27,52,trust,our,True,False,False,False,8.372456716976378,False,5.875970194254191,6.738416666666659,-3.0665176953135562,1.148947413200105
55,27,52,trust,peterson,False,False,False,False,-5.891244070514962,True,0.17018466175642766,-6.738416666666659,-0.32610279781794915,-1.148947413200105
56,28,56,trust,our,False,False,False,False,-0.7726649464202877,True,0.2613884045335669,1.923935483870963,-0.9405721600540252,-6.179196007696014
57,28,56,trust,peterson,False,False,True,True,-1.8180356079032136,False,3.825724411090249,-1.923935483870963,-1.0631826482537623,6.179196007696014
58,29,59,trust,our,True,False,False,False,0.8299119689258646,False,1.8079677235377372,7.403225806451616,1.4003963791024303,2.5883715728715586
59,29,59,trust,peterson,True,False,False,False,0.4173937189241485,False,0.5531072192169737,-7.403225806451616,0.7140835372917342,-2.5883715728715586
60,30,60,trust,our,False,False,True,True,-1.244784519781218,False,-0.09083687577826406,-10.146190476190476,0.460194299272677,-4.048719336219335
61,30,60,trust,peterson,True,False,False,False,0.24011795417199383,False,-11.008744977546723,10.146190476190476,2.172995192640303,4.048719336219335
62,31,72,trust,our,False,True,False,False,6.713006827208397,False,0.5586559230761572,4.606623376623375,0.2277343301971056,2.5636829891335253
63,31,72,trust,peterson,False,True,False,False,2.1441829774720826,False,1.7900105569339462,-4.606623376623375,4.391081481366877,-2.5636829891335253
64,32,73,trust,our,False,False,True,True,-0.2789605017435265,False,1.221168479148297,2.1988311688311697,1.7516292113883942,7.225146441372253
65,32,73,trust,peterson,True,False,False,True,0.034250285097224505,False,0.8188878251242198,-2.1988311688311697,0.570897078844312,-7.225146441372253
66,33,76,trust,our,False,False,False,False,-11.218345810828458,True,-0.45213655598006397,6.984682539682545,-0.03326206353959705,-6.611340649712702
67,33,76,trust,peterson,False,False,True,True,-1.7517270239134082,False,-2.2117211863844357,-6.984682539682545,-30.06428025157078,6.611340649712702
68,34,77,trust,our,False,False,True,True,-0.21753319561277862,False,0.8934920544186581,-1.4787698412698376,1.4614124603122656,5.005642880417071
69,34,77,trust,peterson,True,False,False,False,0.2798174668225976,False,1.1192041328791003,1.4787698412698376,0.6842695181251747,-5.005642880417071
